name;county;province;lat;lon
Dębionek;Nakielski;Kujawsko-Pomorskie;53.2134297;17.4430858
Jeziorki Zabartowskie;Nakielski;Kujawsko-Pomorskie;53.25777;17.44114
Broniewo;Nakielski;Kujawsko-Pomorskie;53.2019;17.47869
Formoza;Nakielski;Kujawsko-Pomorskie;53.2243654;17.4103614
Izabela;Nakielski;Kujawsko-Pomorskie;53.23996;17.44908
Podgórz;Nakielski;Kujawsko-Pomorskie;53.2253079;17.4469825
Dziunin;Pilski;Wielkopolskie;53.23344;17.40604
Kaźmierzewo;Nakielski;Kujawsko-Pomorskie;53.22262;17.48247
Witosław;Nakielski;Kujawsko-Pomorskie;53.24159;17.48049
Orle;Nakielski;Kujawsko-Pomorskie;53.24489;17.51843
Małocin;Nakielski;Kujawsko-Pomorskie;53.18567;17.54401
Dębowo;Nakielski;Kujawsko-Pomorskie;53.18537;17.49354
Wyrza;Nakielski;Kujawsko-Pomorskie;53.21709;17.5374
Białowieża;Nakielski;Kujawsko-Pomorskie;53.25399;17.56688
Matyldzin;Nakielski;Kujawsko-Pomorskie;53.22743;17.55907
Orlinek;Nakielski;Kujawsko-Pomorskie;53.24721;17.5462
Witrogoszcz;Pilski;Wielkopolskie;53.30798;17.30561
Witrogoszcz-Osada;Pilski;Wielkopolskie;53.2869548;17.2939388
Rudna;Złotowski;Wielkopolskie;53.3241268;17.243466
Chlebno;Pilski;Wielkopolskie;53.2639995;17.3121325
Dźwierszno Wielkie;Pilski;Wielkopolskie;53.30154;17.35655
Witrogoszcz-Kolonia;Pilski;Wielkopolskie;53.32909;17.29935
Ferdynandowo;Pilski;Wielkopolskie;53.2648677;17.3601393
Dźwierszno Małe;Pilski;Wielkopolskie;53.3166634;17.3499888
Izdebki;Pilski;Wielkopolskie;53.2836435;17.3266277
Topola;Pilski;Wielkopolskie;53.2838601;17.358817
Zgniłka;Sępoleński;Kujawsko-Pomorskie;53.3308893;17.3981782
Biegodzin;Pilski;Wielkopolskie;53.3333333;17.35
Górowatki;Sępoleński;Kujawsko-Pomorskie;53.3184209;17.3870057
Wilcze Jary;Sępoleński;Kujawsko-Pomorskie;53.35364;17.31377
Dorotowo;Sępoleński;Kujawsko-Pomorskie;53.37433;17.26656
Sypniewo;Sępoleński;Kujawsko-Pomorskie;53.3708998;17.3249578
Adamowo;Sępoleński;Kujawsko-Pomorskie;53.3872028;17.3024561
Wersk;Złotowski;Wielkopolskie;53.40626;17.26922
Osowiec;Złotowski;Wielkopolskie;53.426651;17.2336233
Lubcza;Sępoleński;Kujawsko-Pomorskie;53.3572561;17.3435337
Frydrychowo;Sępoleński;Kujawsko-Pomorskie;53.3748189;17.3522635
Jeleń;Sępoleński;Kujawsko-Pomorskie;53.3852209;17.3735658
Klarynowo;Sępoleński;Kujawsko-Pomorskie;53.3011212;17.4067349
Iłowo;Sępoleński;Kujawsko-Pomorskie;53.42197;17.38312
Jazdrowo;Sępoleński;Kujawsko-Pomorskie;53.4177238;17.3541454
Dziegciarnia;Pilski;Wielkopolskie;53.26889;17.4035
Czarmuń;Sępoleński;Kujawsko-Pomorskie;53.3000603;17.4492592
Klementynowo;Sępoleński;Kujawsko-Pomorskie;53.3957109;17.3676787
Katarzyniec;Sępoleński;Kujawsko-Pomorskie;53.28545;17.47706
Puszcza;Sępoleński;Kujawsko-Pomorskie;53.29695;17.47629
Borzyszkowo;Sępoleński;Kujawsko-Pomorskie;53.3137805;17.4300562
Rościmin;Nakielski;Kujawsko-Pomorskie;53.26271;17.49363
Runowo Krajeńskie;Sępoleński;Kujawsko-Pomorskie;53.3270086;17.4525582
Wiele;Nakielski;Kujawsko-Pomorskie;53.2808925;17.5606832
Zabartowo;Sępoleński;Kujawsko-Pomorskie;53.2971691;17.5229519
Pęperzyn;Sępoleński;Kujawsko-Pomorskie;53.30416;17.54658
Zakrzewska Osada;Sępoleński;Kujawsko-Pomorskie;53.3639328;17.4158232
Śmiłowo;Sępoleński;Kujawsko-Pomorskie;53.34896;17.53877
Zakrzewek;Sępoleński;Kujawsko-Pomorskie;53.3690705;17.4362166
Witunia;Sępoleński;Kujawsko-Pomorskie;53.35566;17.46723
Nowy Dwór;Sępoleński;Kujawsko-Pomorskie;53.3806493;17.4688602
Radońsk;Sępoleński;Kujawsko-Pomorskie;53.4333333;17.4166667
Dalkowo;Sępoleński;Kujawsko-Pomorskie;53.3730455;17.4899968
Wiśniewa;Sępoleński;Kujawsko-Pomorskie;53.43514;17.46607
Suchorączek;Sępoleński;Kujawsko-Pomorskie;53.36754;17.52109
Kawle;Sępoleński;Kujawsko-Pomorskie;53.4287649;17.4862588
Wysoka Krajeńska;Sępoleński;Kujawsko-Pomorskie;53.3884857;17.5542057
Roztoki;Sępoleński;Kujawsko-Pomorskie;53.38669;17.57465
Młynki;Sępoleński;Kujawsko-Pomorskie;53.3643182;17.5713431
Zboże;Sępoleński;Kujawsko-Pomorskie;53.39184;17.52285
Świdwie;Sępoleński;Kujawsko-Pomorskie;53.4142835;17.5460052
Chmielniki;Sępoleński;Kujawsko-Pomorskie;53.4247682;17.525723
Szkółki;Żniński;Kujawsko-Pomorskie;52.7472904;17.6156269
Grochowiec;Sępoleński;Kujawsko-Pomorskie;53.4235795;17.5374086
Wiewiórczyn;Żniński;Kujawsko-Pomorskie;52.75832;17.61113
Izdebno;Żniński;Kujawsko-Pomorskie;52.75358;17.64153
Skórki;Żniński;Kujawsko-Pomorskie;52.75727;17.5933
Kaczkowo;Żniński;Kujawsko-Pomorskie;52.7991438;17.6165714
Tonowo;Żniński;Kujawsko-Pomorskie;52.7807;17.58456
Grochowiska Szlacheckie;Żniński;Kujawsko-Pomorskie;52.7367527;17.6937754
Kaczkówko;Żniński;Kujawsko-Pomorskie;52.8003761;17.6369569
Uścikowo;Żniński;Kujawsko-Pomorskie;52.8211948;17.6011098
Wola;Żniński;Kujawsko-Pomorskie;52.78545;17.63606
Złotniki;Żniński;Kujawsko-Pomorskie;52.74787;17.70812
Łaziska;Żniński;Kujawsko-Pomorskie;52.73886;17.66943
Marcinkowo Dolne;Żniński;Kujawsko-Pomorskie;52.77066;17.69928
Marcinkowo Górne;Żniński;Kujawsko-Pomorskie;52.76356;17.72809
Grochowiska Księże;Żniński;Kujawsko-Pomorskie;52.7581853;17.6690037
Czewujewo;Żniński;Kujawsko-Pomorskie;52.78229;17.66881
Biskupin;Żniński;Kujawsko-Pomorskie;52.7879018;17.7303381
Gogółkowo;Żniński;Kujawsko-Pomorskie;52.80102;17.70504
Bożejewice;Żniński;Kujawsko-Pomorskie;52.81598;17.68705
Skarbienice;Żniński;Kujawsko-Pomorskie;52.81572;17.71406
Podobowice;Żniński;Kujawsko-Pomorskie;52.8568;17.58858
Wenecja;Żniński;Kujawsko-Pomorskie;52.81237;17.7412
Ustaszewo;Żniński;Kujawsko-Pomorskie;52.83915;17.59624
Słębowo;Żniński;Kujawsko-Pomorskie;52.8537422;17.6054758
Słabomierz;Żniński;Kujawsko-Pomorskie;52.8784543;17.6103533
Cerekwica;Żniński;Kujawsko-Pomorskie;52.82853;17.64218
Gorzyce;Żniński;Kujawsko-Pomorskie;52.88187;17.58358
Dochanowo;Żniński;Kujawsko-Pomorskie;52.8911805;17.6131108
Sulinowo;Żniński;Kujawsko-Pomorskie;52.87617;17.64709
Brzyskorzystew;Żniński;Kujawsko-Pomorskie;52.9019582;17.6442837
Bożejewiczki;Żniński;Kujawsko-Pomorskie;52.8281;17.69871
Bekanówka;Żniński;Kujawsko-Pomorskie;52.8645956;17.6660655
Sarbinowo;Żniński;Kujawsko-Pomorskie;52.8516138;17.6663706
Żnin-Wieś;Żniński;Kujawsko-Pomorskie;52.8505135;17.6962219
Rydlewo;Żniński;Kujawsko-Pomorskie;52.83396;17.73526
Wilczkowo;Żniński;Kujawsko-Pomorskie;52.87449;17.72593
Obrona Leśna;Żniński;Kujawsko-Pomorskie;52.90578;17.68177
Jaroszewo;Żniński;Kujawsko-Pomorskie;52.874459;17.6950486
Dobrylewo;Żniński;Kujawsko-Pomorskie;52.8941667;17.7222222
Oćwieka;Żniński;Kujawsko-Pomorskie;52.74023;17.78717
Gąsawa;Żniński;Kujawsko-Pomorskie;52.76856;17.75631
Brzyskorzystewko;Żniński;Kujawsko-Pomorskie;52.8920729;17.6936703
Chomiąża Szlachecka;Żniński;Kujawsko-Pomorskie;52.7519622;17.8410209
Komratowo;Żniński;Kujawsko-Pomorskie;52.7641904;17.7880676
Godawy;Żniński;Kujawsko-Pomorskie;52.79398;17.76927
Łysinin;Żniński;Kujawsko-Pomorskie;52.77602;17.78067
Nowawieś Pałucka;Żniński;Kujawsko-Pomorskie;52.7525;17.8852778
Folusz;Żniński;Kujawsko-Pomorskie;52.7858613;17.8319898
Pniewy;Żniński;Kujawsko-Pomorskie;52.799645;17.8276517
Laski Wielkie;Żniński;Kujawsko-Pomorskie;52.7698235;17.8606318
Laski Małe;Żniński;Kujawsko-Pomorskie;52.7777778;17.8447222
Piastowo;Żniński;Kujawsko-Pomorskie;52.7875091;17.8531085
Obudno;Żniński;Kujawsko-Pomorskie;52.76946;17.88701
Rozalinowo;Żniński;Kujawsko-Pomorskie;52.7967973;17.8551322
Ostrówce;Żniński;Kujawsko-Pomorskie;52.804405;17.8501231
Annowo;Żniński;Kujawsko-Pomorskie;52.8113454;17.8751683
Wiktorowo;Żniński;Kujawsko-Pomorskie;52.8153194;17.8653439
Słaboszewko;Mogileński;Kujawsko-Pomorskie;52.7804486;17.9288463
Białożewin;Żniński;Kujawsko-Pomorskie;52.82992;17.78822
Podgórzyn;Żniński;Kujawsko-Pomorskie;52.831527;17.7565147
Januszkowo;Żniński;Kujawsko-Pomorskie;52.878621;17.7586632
Wawrzynki;Żniński;Kujawsko-Pomorskie;52.91007;17.77107
Murczynek;Żniński;Kujawsko-Pomorskie;52.8762526;17.7853375
Jadowniki Rycerskie;Żniński;Kujawsko-Pomorskie;52.84484;17.83858
Jadowniki Bielskie;Żniński;Kujawsko-Pomorskie;52.8589217;17.8396942
Obielewo;Żniński;Kujawsko-Pomorskie;52.9041;17.84154
Jabłówko;Żniński;Kujawsko-Pomorskie;52.90698;17.80339
Murczyn;Żniński;Kujawsko-Pomorskie;52.8677981;17.7946583
Chomiąża Księża;Żniński;Kujawsko-Pomorskie;52.8316789;17.8485075
Kierzkowo;Żniński;Kujawsko-Pomorskie;52.8465093;17.8618211
Buszkowo;Żniński;Kujawsko-Pomorskie;52.90367;17.8209
Wójcin;Żniński;Kujawsko-Pomorskie;52.8372877;17.8889521
Szczepanowo;Mogileński;Kujawsko-Pomorskie;52.82651;17.92529
Wolice;Żniński;Kujawsko-Pomorskie;52.8566;17.91506
Pturek;Żniński;Kujawsko-Pomorskie;52.8799858;17.8781599
Młodocin;Żniński;Kujawsko-Pomorskie;52.87295;17.8545
Knieja;Żniński;Kujawsko-Pomorskie;52.86694;17.9205
Józefinka;Żniński;Kujawsko-Pomorskie;52.8908;17.91055
Górki Dąbskie;Nakielski;Kujawsko-Pomorskie;52.91843;17.5893285
Chraplewo;Nakielski;Kujawsko-Pomorskie;52.94882;17.59538
Retkowo;Nakielski;Kujawsko-Pomorskie;52.9305;17.62353
Wrzosy;Nakielski;Kujawsko-Pomorskie;52.9282471;17.6624554
Zalesie;Nakielski;Kujawsko-Pomorskie;52.99122;17.59877
Smarzykowo;Nakielski;Kujawsko-Pomorskie;52.9453369;17.6248188
Królikowo;Nakielski;Kujawsko-Pomorskie;52.9590585;17.6244987
Redczyce;Żniński;Kujawsko-Pomorskie;52.91337;17.74438
Ciężkowo;Nakielski;Kujawsko-Pomorskie;52.9435427;17.6469024
Wąsosz;Nakielski;Kujawsko-Pomorskie;52.944416;17.7292366
Dąbrówka Słupska;Nakielski;Kujawsko-Pomorskie;52.94509;17.68541
Żędowo;Nakielski;Kujawsko-Pomorskie;52.9346392;17.7283863
Słupy;Nakielski;Kujawsko-Pomorskie;52.9648182;17.6666396
Wolwark;Nakielski;Kujawsko-Pomorskie;52.9978273;17.694424
Sobiejuchy;Żniński;Kujawsko-Pomorskie;52.91016;17.71271
Szaradowo;Nakielski;Kujawsko-Pomorskie;53.75;17.60362
Kowalewo;Nakielski;Kujawsko-Pomorskie;52.9723356;17.7275245
Paterek-Wybudowanie;Nakielski;Kujawsko-Pomorskie;53.809581;17.5860981
Niedźwiady;Nakielski;Kujawsko-Pomorskie;53.6851;17.65112
Stary Jarużyn;Nakielski;Kujawsko-Pomorskie;53.7989;17.65795
Elizewo;Nakielski;Kujawsko-Pomorskie;53.2307;17.59323
Grzeczna Panna;Nakielski;Kujawsko-Pomorskie;53.3663;17.68018
Pińsko;Nakielski;Kujawsko-Pomorskie;53.1757;17.66409
Słonawy;Nakielski;Kujawsko-Pomorskie;53.273779;17.62336
Słonawki;Nakielski;Kujawsko-Pomorskie;53.333333;17.6333333
Szubin-Wieś;Nakielski;Kujawsko-Pomorskie;53.251229;17.7333913
Tur;Nakielski;Kujawsko-Pomorskie;53.848273;17.7351019
Godzimierz;Nakielski;Kujawsko-Pomorskie;53.490752;17.7348658
Jeziorowo;Nakielski;Kujawsko-Pomorskie;52.9487153;17.7682392
Samoklęski Małe;Nakielski;Kujawsko-Pomorskie;53.712423;17.7155373
Chomętowo;Nakielski;Kujawsko-Pomorskie;52.93363;17.77193
Gąbin;Nakielski;Kujawsko-Pomorskie;52.9446889;17.7792861
Samoklęski Duże;Nakielski;Kujawsko-Pomorskie;53.765261;17.6942206
Mąkoszyn;Nakielski;Kujawsko-Pomorskie;52.9585489;17.7685233
Ostatkowo;Żniński;Kujawsko-Pomorskie;52.93989;17.81719
Wyręba;Żniński;Kujawsko-Pomorskie;52.9313502;17.8031535
Jabłowo Pałuckie;Żniński;Kujawsko-Pomorskie;52.9221958;17.8143674
Zielonowo;Nakielski;Kujawsko-Pomorskie;52.9622853;17.7974221
Załachowo;Żniński;Kujawsko-Pomorskie;52.9101728;17.8515206
Smolniki;Nakielski;Kujawsko-Pomorskie;52.9949404;17.7859329
Smerzyn;Żniński;Kujawsko-Pomorskie;52.93423;17.86665
Oporowo;Żniński;Kujawsko-Pomorskie;52.92076;17.9096
Klotyldowo;Żniński;Kujawsko-Pomorskie;52.94998;17.84476
Lubostroń;Żniński;Kujawsko-Pomorskie;52.9123888;17.8865629
Kąpie;Żniński;Kujawsko-Pomorskie;52.9663653;17.9170493
Łachowo;Nakielski;Kujawsko-Pomorskie;53.27957;17.7613571
Łabiszyn-Wieś;Żniński;Kujawsko-Pomorskie;52.9431772;17.9214153
Zazdrość;Nakielski;Kujawsko-Pomorskie;53.155781;17.8027647
Stanisławka;Nakielski;Kujawsko-Pomorskie;53.363472;17.7768567
Kołaczkowo;Nakielski;Kujawsko-Pomorskie;53.318629;17.7862277
Skórzewo;Nakielski;Kujawsko-Pomorskie;53.381592;17.807322
Siedliska;Nakielski;Kujawsko-Pomorskie;53.555691;17.7738853
Szkocja;Nakielski;Kujawsko-Pomorskie;53.528767;17.7843776
Kornelin;Nakielski;Kujawsko-Pomorskie;53.194337;17.832241
Olek;Nakielski;Kujawsko-Pomorskie;53.8529;17.76219
Żurczyn;Nakielski;Kujawsko-Pomorskie;53.781421;17.7688316
Rynarzewo;Nakielski;Kujawsko-Pomorskie;53.639062;17.8168532
Annowo;Żniński;Kujawsko-Pomorskie;53.290833;17.8616338
Zamość;Nakielski;Kujawsko-Pomorskie;53.741392;17.8078821
Drogosław;Nakielski;Kujawsko-Pomorskie;52.9990248;17.8490653
Pszczółczyn;Żniński;Kujawsko-Pomorskie;53.120926;17.8956683
Wielki Sosnowiec;Żniński;Kujawsko-Pomorskie;52.9990698;17.8716422
Władysławowo;Żniński;Kujawsko-Pomorskie;53.291847;17.882351
Lipniki;Bydgoski;Kujawsko-Pomorskie;53.844488;17.8608246
Małe Rudy;Nakielski;Kujawsko-Pomorskie;53.552205;17.8562942
Ciele;Bydgoski;Kujawsko-Pomorskie;53.739094;17.9153201
Kruszyn Krajeński;Bydgoski;Kujawsko-Pomorskie;53.801647;17.8731381
Prądki;Bydgoski;Kujawsko-Pomorskie;53.517985;17.9213594
Mierucin;Mogileński;Kujawsko-Pomorskie;52.7472402;17.9733363
Dąbrowa;Mogileński;Kujawsko-Pomorskie;52.74467;17.94394
Mokre;Mogileński;Kujawsko-Pomorskie;52.7742;17.93597
Mierucinek;Mogileński;Kujawsko-Pomorskie;52.765945;17.9759459
Mierucin;Mogileński;Kujawsko-Pomorskie;52.75227;17.99616
Krzekotowo;Mogileński;Kujawsko-Pomorskie;52.77795;17.99372
Słaboszewo;Mogileński;Kujawsko-Pomorskie;52.7889057;17.9705016
Dobieszewiczki;Inowrocławski;Kujawsko-Pomorskie;52.7576433;18.569364
Białe Błota;Mogileński;Kujawsko-Pomorskie;52.80587;17.9672
Szeroki Kamień;Żniński;Kujawsko-Pomorskie;52.8062992;18.141006
Wierzejewice;Inowrocławski;Kujawsko-Pomorskie;52.7445168;18.435014
Szczepankowo;Mogileński;Kujawsko-Pomorskie;52.8046745;17.9354787
Dobieszewice;Inowrocławski;Kujawsko-Pomorskie;52.7597;18.8414
Broniewice;Inowrocławski;Kujawsko-Pomorskie;52.74392;18.8408
Radłowo;Inowrocławski;Kujawsko-Pomorskie;52.7958749;18.370971
Jankowo;Inowrocławski;Kujawsko-Pomorskie;52.781163;18.752832
Ludwiniec;Inowrocławski;Kujawsko-Pomorskie;52.7810299;18.482383
Aleksandrowo;Żniński;Kujawsko-Pomorskie;52.8192035;18.387481
Wapienno;Żniński;Kujawsko-Pomorskie;52.83531;17.95992
Rybitwy;Inowrocławski;Kujawsko-Pomorskie;52.811032;18.1041523
Giebnia;Inowrocławski;Kujawsko-Pomorskie;52.78186;18.1053
Ludkowo;Inowrocławski;Kujawsko-Pomorskie;52.81202;18.7131
Sadłogoszcz;Żniński;Kujawsko-Pomorskie;52.8568141;18.82474
Krotoszyn;Żniński;Kujawsko-Pomorskie;52.84808;17.95934
Bielawy;Żniński;Kujawsko-Pomorskie;52.83518;18.1123
Julianowo;Żniński;Kujawsko-Pomorskie;52.8809575;17.9409157
Zalesie Barcińskie;Żniński;Kujawsko-Pomorskie;52.84196;18.2745
Barcin-Wieś;Żniński;Kujawsko-Pomorskie;52.8797427;17.9512435
Kania;Żniński;Kujawsko-Pomorskie;52.9018852;17.9548112
Piechcin;Żniński;Kujawsko-Pomorskie;52.82604;18.4092
Mielno;Inowrocławski;Kujawsko-Pomorskie;52.83782;18.739
Dąbrówka Barcińska;Żniński;Kujawsko-Pomorskie;52.8664532;17.99872
Gulczewo;Żniński;Kujawsko-Pomorskie;52.90715;17.98415
Mamlicz;Żniński;Kujawsko-Pomorskie;52.89642;18.153
Stare Złotowo;Żniński;Kujawsko-Pomorskie;52.8679002;18.229832
Złotowo;Żniński;Kujawsko-Pomorskie;52.8696668;18.273092
Wojdal;Inowrocławski;Kujawsko-Pomorskie;52.85999;18.6646
Dźwierzchno;Inowrocławski;Kujawsko-Pomorskie;52.8691764;18.767585
Łącko;Inowrocławski;Kujawsko-Pomorskie;52.8358568;18.1031426
Jordanowo;Inowrocławski;Kujawsko-Pomorskie;52.8890847;18.910307
Czarne Błota;Żniński;Kujawsko-Pomorskie;52.8874356;18.262443
Węgierce;Inowrocławski;Kujawsko-Pomorskie;52.7628611;18.147217
Mochelek;Inowrocławski;Kujawsko-Pomorskie;52.8999808;18.876189
Piotrkowice;Inowrocławski;Kujawsko-Pomorskie;52.7547061;18.173443
Sielec;Inowrocławski;Kujawsko-Pomorskie;52.7481599;18.1518758
Kościelec;Inowrocławski;Kujawsko-Pomorskie;52.7922162;18.1581936
Gorzany;Inowrocławski;Kujawsko-Pomorskie;52.7857033;18.1337476
Żalinowo;Inowrocławski;Kujawsko-Pomorskie;52.7540471;18.1917614
Wielowieś;Inowrocławski;Kujawsko-Pomorskie;52.81692;18.12457
Rycerzewo;Inowrocławski;Kujawsko-Pomorskie;52.8087289;18.159666
Sójkowo;Inowrocławski;Kujawsko-Pomorskie;52.8164468;18.1831929
Rycerzewko;Inowrocławski;Kujawsko-Pomorskie;52.8159922;18.1701715
Dziarnowo;Inowrocławski;Kujawsko-Pomorskie;52.78001;18.1807
Batkowo;Inowrocławski;Kujawsko-Pomorskie;52.7684249;18.2071738
Krusza Zamkowa;Inowrocławski;Kujawsko-Pomorskie;52.7422589;18.2151047
Krusza Podlotowa;Inowrocławski;Kujawsko-Pomorskie;52.7458034;18.2033197
Tupadły;Inowrocławski;Kujawsko-Pomorskie;52.7480318;18.2596595
Sławęcin;Inowrocławski;Kujawsko-Pomorskie;52.8169892;18.2046026
Kłopot;Inowrocławski;Kujawsko-Pomorskie;52.8195107;18.2683956
Cieślin;Inowrocławski;Kujawsko-Pomorskie;52.8034006;18.1981826
Tuczno;Inowrocławski;Kujawsko-Pomorskie;52.8613483;18.1366889
Tuczno;Inowrocławski;Kujawsko-Pomorskie;52.8512974;18.1172829
Radłówek;Inowrocławski;Kujawsko-Pomorskie;52.8320641;18.1763415
Turlejewo;Inowrocławski;Kujawsko-Pomorskie;52.8515194;18.1600751
Pławin;Inowrocławski;Kujawsko-Pomorskie;52.8368806;18.1522675
Nowe Osiedle;Inowrocławski;Kujawsko-Pomorskie;52.85844;18.16053
Helenowo;Inowrocławski;Kujawsko-Pomorskie;52.8552778;18.1533333
Rucewo;Inowrocławski;Kujawsko-Pomorskie;52.9063684;18.1157982
Stefanowo;Inowrocławski;Kujawsko-Pomorskie;52.86471;18.17422
Leszcze;Inowrocławski;Kujawsko-Pomorskie;52.88097;18.11199
Złotniki Kujawskie;Inowrocławski;Kujawsko-Pomorskie;52.9016109;18.1415244
Krężoły;Inowrocławski;Kujawsko-Pomorskie;52.8878;18.12912
Mierzwin;Inowrocławski;Kujawsko-Pomorskie;52.88891;18.13778
Niszczewice;Inowrocławski;Kujawsko-Pomorskie;52.8937674;18.1808845
Jaksiczki;Inowrocławski;Kujawsko-Pomorskie;52.87389;18.1737
Sławęcinek;Inowrocławski;Kujawsko-Pomorskie;52.8253466;18.2187243
Borkowo;Inowrocławski;Kujawsko-Pomorskie;52.8376423;18.1986992
Kobelniki;Inowrocławski;Kujawsko-Pomorskie;52.9074355;18.1606597
Czyste;Inowrocławski;Kujawsko-Pomorskie;52.8559511;18.2349473
Strzemkowo;Inowrocławski;Kujawsko-Pomorskie;52.8355986;18.2324929
Oporówek;Inowrocławski;Kujawsko-Pomorskie;52.8563969;18.2170368
Jaksice;Inowrocławski;Kujawsko-Pomorskie;52.86063;18.19624
Gnojno;Inowrocławski;Kujawsko-Pomorskie;52.8319761;18.2478862
Ściborze;Inowrocławski;Kujawsko-Pomorskie;52.8647006;18.2765009
Orłowo;Inowrocławski;Kujawsko-Pomorskie;52.8436207;18.2738476
Liszkowo;Inowrocławski;Kujawsko-Pomorskie;52.89316;18.22881
Budziaki;Inowrocławski;Kujawsko-Pomorskie;52.9093911;18.2279168
Żelechlin;Inowrocławski;Kujawsko-Pomorskie;52.90638;18.24209
Wybranowo;Inowrocławski;Kujawsko-Pomorskie;52.8732939;18.2464561
Topola;Inowrocławski;Kujawsko-Pomorskie;52.8839564;18.2743765
Rojewo;Inowrocławski;Kujawsko-Pomorskie;52.9026731;18.2755927
Augustowo;Żniński;Kujawsko-Pomorskie;52.9107822;17.9472013
Oporówek;Żniński;Kujawsko-Pomorskie;52.9214013;17.9330135
Ignacewo;Inowrocławski;Kujawsko-Pomorskie;52.9425;18.113889
Będzitowo;Inowrocławski;Kujawsko-Pomorskie;52.9167938;18.9287
Ojrzanowo;Żniński;Kujawsko-Pomorskie;52.93496;17.95685
Jeżewo;Żniński;Kujawsko-Pomorskie;52.95307;18.531
Obórznia;Żniński;Kujawsko-Pomorskie;52.9703958;17.9434071
Jeżewice;Żniński;Kujawsko-Pomorskie;52.9697984;17.9890358
Nowe Dąbie;Żniński;Kujawsko-Pomorskie;52.982407;17.9513861
Smogorzewo;Żniński;Kujawsko-Pomorskie;52.956649;17.9660834
Nowe Smolno;Bydgoski;Kujawsko-Pomorskie;52.9970263;17.9833663
Będzitówek;Inowrocławski;Kujawsko-Pomorskie;52.9224991;18.387239
Pęchowo;Inowrocławski;Kujawsko-Pomorskie;52.9287343;18.690545
Palczyn;Inowrocławski;Kujawsko-Pomorskie;52.93822;18.5225
Rucewko;Inowrocławski;Kujawsko-Pomorskie;52.91599;18.953
Tarkowo Dolne;Bydgoski;Kujawsko-Pomorskie;52.9452323;18.1027827
Krążkowo;Inowrocławski;Kujawsko-Pomorskie;52.94079;18.6719
Lisewo Kościelne;Inowrocławski;Kujawsko-Pomorskie;52.9107873;18.80548
Tarkowo Górne;Inowrocławski;Kujawsko-Pomorskie;52.93324;18.9895
Dziemionna;Bydgoski;Kujawsko-Pomorskie;52.95977;18.8015
Dąbrówka Kujawska;Inowrocławski;Kujawsko-Pomorskie;52.9545862;18.389101
Jakubowo;Bydgoski;Kujawsko-Pomorskie;52.9668502;18.196045
Kolankowo;Bydgoski;Kujawsko-Pomorskie;52.9789345;18.262489
Dobromierz;Bydgoski;Kujawsko-Pomorskie;52.994457;18.876159
Januszkowo;Bydgoski;Kujawsko-Pomorskie;52.9768673;18.64261
Nowa Wieś Wielka;Bydgoski;Kujawsko-Pomorskie;52.9694331;18.916809
Przyłęki;Bydgoski;Kujawsko-Pomorskie;53.375324;17.9671255
Olimpin;Bydgoski;Kujawsko-Pomorskie;53.286363;17.96752
Panoniewo;Bydgoski;Kujawsko-Pomorskie;53.249569;17.9770993
Kobylarnia;Bydgoski;Kujawsko-Pomorskie;53.123134;17.9889656
Trzciniec;Bydgoski;Kujawsko-Pomorskie;53.849985;17.9456098
Brzoza;Bydgoski;Kujawsko-Pomorskie;53.279969;18.147229
Zielonka;Bydgoski;Kujawsko-Pomorskie;53.577031;17.9613619
Wałownica;Bydgoski;Kujawsko-Pomorskie;53.262547;18.34362
Prądocin;Bydgoski;Kujawsko-Pomorskie;53.13348;18.693352
Chmielniki;Bydgoski;Kujawsko-Pomorskie;53.53314;18.51264
Emilianowo;Bydgoski;Kujawsko-Pomorskie;53.598825;18.824323
Piecki;Bydgoski;Kujawsko-Pomorskie;53.322109;18.621705
Tupadły;Inowrocławski;Kujawsko-Pomorskie;52.91977;18.17808
Dobrogościce;Inowrocławski;Kujawsko-Pomorskie;52.9300938;18.1288099
Karczówka;Inowrocławski;Kujawsko-Pomorskie;52.9351434;18.1514565
Gniewkówiec;Inowrocławski;Kujawsko-Pomorskie;52.9194548;18.1469147
Dąbrowa Wielka;Bydgoski;Kujawsko-Pomorskie;52.9535259;18.1832439
Nowa Wioska;Bydgoski;Kujawsko-Pomorskie;52.9621455;18.1263759
Bronimierz Mały;Inowrocławski;Kujawsko-Pomorskie;52.9396725;18.1821071
Liszkowice;Inowrocławski;Kujawsko-Pomorskie;52.9312978;18.2583659
Leszyce;Bydgoski;Kujawsko-Pomorskie;52.9798125;18.1831993
Broniewo;Inowrocławski;Kujawsko-Pomorskie;52.91792;18.20392
Bronimierz Wielki;Inowrocławski;Kujawsko-Pomorskie;52.9424959;18.2048154
Chrośna;Bydgoski;Kujawsko-Pomorskie;52.9912105;18.2182826
Dąbrowa Mała;Inowrocławski;Kujawsko-Pomorskie;52.9741548;18.2535028
Makowiska;Bydgoski;Kujawsko-Pomorskie;53.699416;18.1651144
Rudy;Bydgoski;Kujawsko-Pomorskie;53.577863;18.1813387
Wypaleniska;Bydgoski;Kujawsko-Pomorskie;53.602975;18.1437155
Otorowo;Bydgoski;Kujawsko-Pomorskie;53.823189;18.1597083
Trzcianka;Bydgoski;Kujawsko-Pomorskie;53.327396;18.2004553
Paterek;Nakielski;Kujawsko-Pomorskie;53.1165959;17.6040618
